series,season,round_number,event_date,event,circuit,session,driver,team,manufacturer,car_class,lap_number,lap_time_s,sector1_s,sector2_s,sector3_s,compound,tyre_manufacturer,tyre_life,fresh_tyre,stint,position,track_status,pit_in,pit_out,is_accurate,deleted,air_temp_c,track_temp_c,humidity_pct,pressure_mbar,rainfall,wind_speed_ms,wind_direction_deg,gap_ahead_s,gap_behind_s,mean_speed_kph,max_speed_kph,mean_throttle_pct,brake_fraction,mean_rpm,max_rpm,gear_changes,drs_fraction
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,CCC,SYN-B,SYN-B,F1,2,88.89620910890353,27.584383755089114,32.934830681519294,28.376994672295126,MEDIUM,Pirelli,2.0,0,1,3,1,False,False,True,False,23.110764407776482,32.11765861480705,44.32361695615879,1011.4993175703106,False,2.8741732906753588,129.3488312908526,1.636713718900422,1.452383305181815,207.1191413774189,321.25786148710597,64.90576165357517,0.19029756364539455,10412.27354925397,11894.981579988604,46,0.10090800249177213
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,CCC,SYN-B,SYN-B,F1,3,89.04607956260945,27.57233335382449,32.941066911790834,28.532679296994125,MEDIUM,Pirelli,3.0,0,1,3,1,False,False,True,False,23.59643691051676,32.047237920678526,48.624121514336046,1010.6996942826772,False,2.592467782021565,134.48026174301728,1.6239912895756585,1.561449522371711,204.70595403560557,321.7501424294469,63.078909479626134,0.1720586741965316,10554.254562722257,11766.23496314572,45,0.09334607123113245
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,CCC,SYN-B,SYN-B,F1,4,89.06212371682749,27.629385839175278,32.953122192035856,28.479615685616352,MEDIUM,Pirelli,4.0,0,1,3,1,False,False,True,False,22.867816411829843,33.12522362305085,45.75114693943465,1009.6843228145776,False,2.685871014769227,142.19945589444143,1.6668677438605535,1.6058050561397583,206.82506370143872,321.3729645645766,66.29692304246817,0.18920547219714542,10446.630483104116,11803.074900777354,50,0.11398856483272526
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,CCC,SYN-B,SYN-B,F1,5,88.97076184479774,27.554891157090406,32.94511095427884,28.470759733428487,MEDIUM,Pirelli,5.0,0,1,3,1,False,False,True,False,22.86779683531686,33.383184295894615,44.19062521323713,1010.208004951088,False,2.45648596499198,187.5943312531757,1.6455225624504501,1.6673355036460649,207.31710285294236,322.92283791557605,64.40790404220328,0.19672528668082054,10407.390550658165,11726.174207050066,48,0.1329141137600228
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,CCC,SYN-B,SYN-B,F1,6,89.07487254544861,27.649331032551874,32.99435349861576,28.431188014280984,MEDIUM,Pirelli,6.0,0,1,3,1,False,False,True,False,23.377455272598095,33.34658613078007,45.87280108552051,1010.3400355728444,False,2.9786285552388065,207.13365855649613,1.5510046488827127,1.6881724604337311,206.16225532000482,320.31712403942936,65.6697519183059,0.15966743499144606,10473.781901876786,11587.444214702804,50,0.08985784029131717
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,CCC,SYN-B,SYN-B,F1,7,88.92235884172985,27.575283023377967,32.92445339053973,28.42262242781215,MEDIUM,Pirelli,7.0,0,1,3,1,False,False,True,False,22.90013709642998,34.494161196969635,45.5796952550651,1009.9530886347441,False,2.270192755691421,220.4586536187003,1.7170571771254663,1.64457604677636,208.36827416848803,324.8354208713933,66.7580088820839,0.18036078881291107,10306.378253232679,11549.4212520381,48,0.1078940057976078
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,CCC,SYN-B,SYN-B,F1,8,89.11406465198112,27.63547189578043,32.97147530118317,28.50711745501753,MEDIUM,Pirelli,8.0,0,1,3,1,False,False,True,False,22.434375391388585,35.58848710331659,46.80645799880262,1010.2163733564198,False,2.2750102967788512,246.00858118577176,1.6460308209817969,1.722035256199638,207.76384455768186,323.9969444331051,65.75521201898468,0.19185358763421406,10386.7014644122,11839.400786151256,46,0.10399443370565875
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,CCC,SYN-B,SYN-B,F1,9,89.33736560671291,27.657142179281202,33.08008372844447,28.600139698987235,HARD,Pirelli,9.0,0,1,3,1,False,False,True,False,22.144344492552893,34.52579215245352,46.66747548815767,1010.6586625054767,False,2.2270212799051006,273.64325344683573,1.4869289108487953,1.6035623804335095,205.48214003282783,323.311797898567,68.73628276705422,0.20047248181487154,10439.9376210655,11766.110491391846,48,0.10815771874476487
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,CCC,SYN-B,SYN-B,F1,10,89.13397285900966,27.685500383485618,33.02562765512764,28.4228448203964,HARD,Pirelli,10.0,0,1,3,1,False,False,True,False,23.031789912395393,34.93741615991405,46.45247832448357,1010.4082457061166,False,2.6713210615061755,285.70499227293,1.5793130390569536,1.698786364947833,207.0768550209539,322.0451359131722,66.26228108593878,0.17579362828137626,10324.664808518462,11805.09195012347,46,0.11037694392685689
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,CCC,SYN-B,SYN-B,F1,11,89.16477282619131,27.66154181508994,33.02300046635206,28.48023054474931,HARD,Pirelli,11.0,0,1,3,1,False,False,True,False,22.98592817888124,34.73183989311563,46.07934952545337,1009.6385183440927,False,2.392215422320746,307.1404369499143,1.5987067341477799,1.7832463134694023,206.5893075654806,324.77081660961977,64.22342449796106,0.17966520888213763,10336.635494983282,11766.972991869332,49,0.11085592164967883
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,CCC,SYN-B,SYN-B,F1,12,89.08416970535498,27.590597465024242,32.907872773234985,28.58569946709575,HARD,Pirelli,12.0,0,1,3,1,False,False,True,False,22.837139341296947,34.321886331177296,47.459008637816616,1009.6405666405709,False,2.741620962908376,327.5259056597893,1.502141119625916,1.6736265527331262,205.24973659897685,322.93699658267803,65.02356574941011,0.19681991488102463,10489.913552168393,11808.44167784861,45,0.14553302080323208
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,CCC,SYN-B,SYN-B,F1,13,89.52699004429142,27.796779633954014,33.089225729903276,28.64098468043413,HARD,Pirelli,13.0,0,1,3,1,False,False,True,False,22.804032328229486,35.47128518197874,46.32591804720887,1007.6813121144958,False,2.4003119967890223,345.2045458544027,1.704173795905064,1.596782007889639,205.58249566429046,322.4819434239139,68.43565954897419,0.1802775532690437,10370.276125318436,11888.973536585128,51,0.1270352733035124
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,CCC,SYN-B,SYN-B,F1,14,89.55786411201565,27.75887037367605,33.187515278276024,28.61147846006358,HARD,Pirelli,14.0,0,1,3,1,False,False,True,False,23.242292117590196,34.64750862692827,46.61792957235256,1009.636332302096,False,2.693496505454347,10.454332284634233,1.5767633864051287,1.7126352611092939,203.90115355266695,322.22096478074195,66.83594102237922,0.1651777897900352,10342.780687758266,11823.39831193965,50,0.10831152920354181
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,CCC,SYN-B,SYN-B,F1,15,89.09667581781598,27.639687343994815,32.97962125569012,28.477367218131043,MEDIUM,Pirelli,1.0,1,1,3,1,False,False,True,False,23.149808680866037,33.47438247395737,45.092658537447605,1009.8605002561665,False,2.97000114624839,38.688889372171445,1.6454755525042368,1.4146984275130952,205.91064167321497,324.95298084517276,63.78641441355275,0.17770799217210584,10060.455624725662,11845.673350815212,45,0.13869219682821954
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,CCC,SYN-B,SYN-B,F1,16,88.80001967780687,27.54309585004732,32.87760705139189,28.37931677636766,MEDIUM,Pirelli,2.0,0,1,3,1,False,False,True,False,23.098857535843326,34.166586778585575,45.66088485067073,1010.3721132469551,False,2.5413853019567942,71.46957124027654,1.622951852394068,1.5540856315753881,207.44839809907518,327.73278953530763,65.200801485215,0.1967075683612795,10536.65108222445,11605.353307617814,45,0.1152225811056241
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,CCC,SYN-B,SYN-B,F1,17,88.77636100218152,27.514260125139543,32.853256852880314,28.40884402416166,MEDIUM,Pirelli,3.0,0,1,3,1,False,False,True,False,23.241899059933814,34.12390488146974,45.14478503444387,1010.5460165703736,False,2.5671289203461773,74.87214544706171,1.704332614417423,1.4855792412916522,210.21134725147522,320.7960299819182,65.09418257406845,0.19714413685495125,10233.673019370013,11648.383140815426,50,0.13339334720340235
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,CCC,SYN-B,SYN-B,F1,18,88.99295909916886,27.586896851259336,32.921001578326916,28.4850606695826,MEDIUM,Pirelli,4.0,0,1,3,1,False,False,True,False,22.931343347953195,32.37728186891353,44.700153538450216,1009.079320457999,False,2.855247857613218,111.49775602301804,1.5157578939675727,1.4935600406807503,207.21187844660085,323.0525803667448,64.48296914444478,0.18863207446476574,10136.365415642504,11856.546488774617,45,0.12064481927194148
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,CCC,SYN-B,SYN-B,F1,19,88.97918317328761,27.571890470089055,32.90561169240307,28.50168101079548,MEDIUM,Pirelli,5.0,0,1,3,1,False,False,True,False,22.93052062839798,33.2553986675992,44.554075581447854,1009.685747190816,False,2.27879161981082,136.9067620784984,1.4497174377734077,1.5430660440872082,206.96709087511547,324.9822298924821,68.84012373893788,0.17892532064822572,10336.135017766905,11933.07102608195,45,0.08731245968882255
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,CCC,SYN-B,SYN-B,F1,20,89.02000848236041,27.629806679835305,32.94524441850768,28.444957384017428,MEDIUM,Pirelli,6.0,0,1,3,1,False,False,True,False,23.20607423000442,32.06656929372237,47.526984507687,1008.5797782757076,False,2.384207440408804,154.2828386007758,1.5699076406072263,1.5694586012316234,207.27769338921607,316.01255638765696,67.68562750643734,0.17999694315593331,10374.907193140385,11765.803329075063,49,0.1106850727244753
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,CCC,SYN-B,SYN-B,F1,21,88.91878160339054,27.561003009576574,32.86275795046374,28.49502064335023,MEDIUM,Pirelli,7.0,0,1,3,1,False,False,True,False,22.62125711057711,31.68640507948004,46.13032142142775,1011.9331922753738,False,2.5298295102327644,172.28605697037744,1.6855519614963361,1.5677909887061507,207.8066288609741,321.9637489484924,64.91516097644902,0.1834773568612336,10316.88795713156,11748.728497655557,50,0.09361624082566057
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,CCC,SYN-B,SYN-B,F1,22,89.24348511321024,27.637044477733063,33.01551532718307,28.59092530829411,MEDIUM,Pirelli,8.0,0,1,3,1,False,False,True,False,22.844970939267355,30.617707532301402,47.188492229437074,1010.0327237204907,False,2.1718896854003695,183.71347168299633,1.5251554479012204,1.689979299186127,206.2497247783314,325.92763903747976,64.06007111099123,0.1774185340124721,10519.629400442565,11780.430587278881,45,0.09065967889943055
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,CCC,SYN-B,SYN-B,F1,23,88.95193694831077,27.59176133358237,32.93183824642818,28.428337368300227,HARD,Pirelli,9.0,0,1,3,1,False,False,True,False,23.24444335998632,30.219638015803447,45.03806955310344,1011.3684056904993,False,2.563239625738031,219.01733876534342,1.455729892305811,1.6875365134840108,208.61580308768916,324.14345367338655,67.91113707357803,0.17180099279508926,10514.968996792015,11836.753088193738,50,0.13485463293907082
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,CCC,SYN-B,SYN-B,F1,24,89.03474876361759,27.60922137186615,32.96683079757865,28.458696594172785,HARD,Pirelli,10.0,0,1,3,1,False,False,True,False,22.70623364663703,29.492329173805086,46.392405882582395,1011.2765554224443,False,2.354934956662338,240.86022014588093,1.6830341249127683,1.5195182411055785,206.7835893133861,324.6763824246511,67.21648975424904,0.1813884789426374,10542.133233742974,11961.50742962132,48,0.12492731176179842
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,CCC,SYN-B,SYN-B,F1,25,89.05313300263441,27.654274402161263,32.95801715941505,28.440841441058097,HARD,Pirelli,11.0,0,1,3,1,False,False,True,False,23.132322456453444,28.625886264223862,45.88218062641347,1011.1581345536006,False,2.437312150957935,262.7593015149986,1.6788909778420391,1.7159467428424073,206.79286824609946,324.2551748982283,65.95784637185834,0.18145495071776654,10129.770937118044,11659.117661397951,48,0.10394937968103436
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,CCC,SYN-B,SYN-B,F1,26,89.04828700611522,27.61690875273782,32.94164085276195,28.489737400615446,HARD,Pirelli,12.0,0,1,3,1,False,False,True,False,23.52838514950889,29.718178527939607,44.80140652453519,1009.6180420603451,False,2.578876869171218,304.5105130727545,1.5998946845293216,1.6755210496401889,206.43966962781482,321.4735563609558,67.01072135592831,0.17331735046402283,10468.170233045397,11832.315048699502,47,0.09525741069582845
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,CCC,SYN-B,SYN-B,F1,27,89.25597073758328,27.69041183079579,33.00796982656776,28.557589080219735,HARD,Pirelli,13.0,0,1,3,1,False,False,True,False,22.791129129572116,28.452221303408926,45.19690020327655,1011.347892430232,False,2.7874914089453395,290.0124137541328,1.4760960078504848,1.6525902001318555,207.5450724997205,323.94050738929644,64.60339338152882,0.18575421100111553,10496.798173825406,11731.831115046649,47,0.11813670789624199
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,CCC,SYN-B,SYN-B,F1,28,89.40211885226888,27.632191815186868,33.09263986795757,28.67728716912444,HARD,Pirelli,14.0,0,1,3,1,False,False,True,False,22.504771151597975,27.6214925051295,45.644569781280794,1009.4257397861406,False,1.9265454028250049,323.50932549785136,1.5131861143281005,1.6635073478475866,204.0322948203732,323.0134682876232,64.51616933395583,0.16746140843365742,10348.281758530487,11913.635739928874,48,0.08675577733699871
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,DDD,SYN-B,SYN-B,F1,1,89.23039680954689,27.712659453461296,33.008481666794104,28.509255689291486,MEDIUM,Pirelli,1.0,1,1,4,1,False,False,True,False,23.103772709055768,31.780322220924663,44.073718091764256,1008.5574896904742,False,2.7724574110073723,91.82475515200125,1.767973674112322,1.4292417323604312,205.83881667627602,322.5446651007619,65.25006664791259,0.17850779563596023,10488.456646882341,11893.576717191876,45,0.10656954483890727
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,DDD,SYN-B,SYN-B,F1,2,89.0059951506289,27.62844876335201,32.97123047357892,28.406315913697973,MEDIUM,Pirelli,2.0,0,1,4,1,False,False,True,False,23.61133404153857,32.186511421059095,43.991450456279836,1008.857569592825,False,2.2218961391683134,117.85474598643016,1.961925084650925,1.3287898778339808,209.86548480002244,324.93879250995053,66.4040557271893,0.1888638184574726,10308.387000449567,11818.228213889466,49,0.10038161746536378
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,DDD,SYN-B,SYN-B,F1,3,89.20777835134663,27.625867963878893,32.950164847983686,28.631745539484058,MEDIUM,Pirelli,3.0,0,1,4,1,False,False,True,False,22.873224348409234,32.54536584345105,45.01387999462326,1009.8121483543124,False,2.7786284066661153,138.49361997981157,1.9797649792391012,1.4558784930591187,205.2140657851283,325.4390084853006,69.06232113087654,0.18738444211192912,10417.404393553179,11727.598997418538,50,0.10066909667534575
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,DDD,SYN-B,SYN-B,F1,4,89.28186088216485,27.68871031206325,33.03007788516595,28.563072684935648,MEDIUM,Pirelli,4.0,0,1,4,1,False,False,True,False,23.18000375012472,32.78147970650406,46.240443870747576,1008.4526291591427,False,2.7160669107293813,152.57911032736968,1.7686415601391743,1.4899821616845446,204.75615652099444,320.26698487212536,67.28989107150593,0.1778293170044658,10329.869084451671,11756.109296762615,50,0.10861341404036823
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,DDD,SYN-B,SYN-B,F1,5,89.4492493930009,27.700361008175104,33.05077686781662,28.698111517009167,MEDIUM,Pirelli,5.0,0,1,4,1,False,False,True,False,23.173517909221193,34.07702748903259,46.0241713049569,1007.8302971752343,False,2.1700158248431434,166.2221945464276,1.9753634714133987,1.4439298368854867,206.85413525512263,323.5376978998028,67.9417427437456,0.16659112479099691,10247.086821916067,11783.438854557817,50,0.10882133430801014
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,DDD,SYN-B,SYN-B,F1,6,89.37204292473153,27.767269812877156,33.07070665437811,28.534066457476264,MEDIUM,Pirelli,6.0,0,1,4,1,False,False,True,False,22.789985836454626,34.26436972008823,43.93153458582876,1008.7157196218258,False,2.6053778956074334,200.3978343420083,1.991420570321582,1.3856511219847214,206.36225258881913,323.5339895571431,67.84097522476888,0.16911492249421411,10474.806363560596,11847.111749332158,49,0.1416498935660531
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,DDD,SYN-B,SYN-B,F1,7,89.55188240490047,27.83554585118855,33.138244415795064,28.578092137916855,MEDIUM,Pirelli,7.0,0,1,4,1,False,False,True,False,22.980165622690055,33.490285483643866,48.17378065573346,1009.158170601132,False,2.4053354970219707,220.73911871659672,1.8632506736754053,1.2691871331662807,203.73306958794163,321.45432356930246,66.38346290134032,0.18058948354204177,10463.607934786525,11804.66355606856,47,0.12490843652926
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,DDD,SYN-B,SYN-B,F1,8,89.36879271517265,27.727474922094896,33.0983846612512,28.542933131826544,MEDIUM,Pirelli,8.0,0,1,4,1,False,False,True,False,22.834374580244397,34.770265680958516,45.75379387538366,1009.998569137524,False,2.583830557403085,246.77364879837194,1.7931515135350435,1.3353522746178108,205.05124921782553,323.97361751465195,67.73622865544247,0.1818351503200252,10391.313435200196,11731.636444046297,48,0.11462229504516289
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,DDD,SYN-B,SYN-B,F1,9,89.22705571138157,27.678610378182302,33.00032311399544,28.548122219203826,HARD,Pirelli,9.0,0,1,4,1,False,False,True,False,23.043228569794675,34.31260868734103,46.038502903131565,1012.3260699220994,False,2.282455882762359,270.7272261509027,1.9193942835325715,1.4291889433966876,206.7893793203534,321.77884302089075,65.34336108902208,0.1616739076140183,10383.021399195339,11691.00395828079,45,0.06992589912651738
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,DDD,SYN-B,SYN-B,F1,10,89.6487277147017,27.814783322859608,33.17523191058909,28.658712481253005,HARD,Pirelli,10.0,0,1,4,1,False,False,True,False,23.029385204471126,34.5458953446929,46.39977998244294,1008.6705275610493,False,2.0984400268878804,286.88230698072795,1.9525246869443054,1.374630039101336,200.3402152826067,323.92198392986035,67.90834640933691,0.18111176456253306,10510.385685788662,11625.965222305484,46,0.15930512937209318
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,DDD,SYN-B,SYN-B,F1,11,89.26304201428677,27.680238043120195,33.048623107501236,28.534180863665334,HARD,Pirelli,11.0,0,1,4,1,False,False,True,False,22.814427248121888,34.861461834422485,47.48444893227485,1009.6996989639633,False,2.6516207862514003,319.73308724870725,1.8774418195350622,1.3227865069586657,204.25718750459583,321.65353249850295,63.55857854525869,0.18433672005848117,10432.629063489045,11914.264219450155,47,0.09710441961860747
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,DDD,SYN-B,SYN-B,F1,12,89.59918735363276,27.749531420141157,33.11103105696224,28.738624876529364,HARD,Pirelli,12.0,0,1,4,1,False,False,True,False,23.028387264244902,34.25529411384118,45.707122592882804,1008.7032994437759,False,2.99541917525639,352.03872832615787,2.0400915677552294,1.362417656975218,204.23404904243375,322.2250044154992,65.99251662336395,0.1923939431822511,10281.193528502332,11848.69266875547,49,0.08429432378769876
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,DDD,SYN-B,SYN-B,F1,13,89.51820066323988,27.733161275047365,33.08313841394324,28.701900974249277,HARD,Pirelli,13.0,0,1,4,1,False,False,True,False,22.80892530669385,34.74048682560408,46.31763682836683,1009.3851310328707,False,2.5401962100014517,5.456222878186111,1.87841922519474,1.276539274803547,203.70433766372867,325.13280627253846,67.842474244597,0.1774227824412074,10337.93152770829,11777.51195457138,47,0.10970002554471339
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,DDD,SYN-B,SYN-B,F1,14,89.30535149554353,27.689698288367083,33.02517142881162,28.590481778364833,HARD,Pirelli,14.0,0,1,4,1,False,False,True,False,22.875700184051738,33.849181978544294,44.17167102682884,1012.8916631470412,False,2.510342277276506,23.34076131315925,1.987778259786855,1.3979652374797795,204.72687159079027,322.16133031250234,66.81630983149566,0.17817905263295467,10458.562990795353,11712.581517889923,50,0.10871201987490771
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,DDD,SYN-B,SYN-B,F1,15,88.75632465561509,27.49328377549213,32.81537211252418,28.447668767598778,MEDIUM,Pirelli,1.0,1,1,4,1,False,False,True,False,22.58656749006483,34.17270037757781,47.660271252054606,1007.7858460570844,False,2.701103697961156,33.853913933611125,1.8192835366550757,1.3566149409159531,207.04759697301077,323.81614897670187,62.128760610895824,0.18002049615118948,10274.679703851129,11698.22720628138,49,0.09661521063456596
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,DDD,SYN-B,SYN-B,F1,16,89.27221534403915,27.6858679255867,33.026291133138685,28.56005628531377,MEDIUM,Pirelli,2.0,0,1,4,1,False,False,True,False,23.207204113443563,34.36447319283556,45.70397704402029,1012.1403070450473,False,2.3427808488272155,76.0795031934797,1.8486653787046732,1.527709090555136,207.3601007741996,322.69420846479807,68.15255555752769,0.17496486794706687,10409.013481140008,11755.60519421939,47,0.11057549335648334
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,DDD,SYN-B,SYN-B,F1,17,89.35626976769692,27.657268713130097,33.136905164811246,28.562095889755575,MEDIUM,Pirelli,3.0,0,1,4,1,False,False,True,False,22.735938263234694,34.1187163748873,45.70917622971997,1011.4439132183002,False,2.6346888255566436,80.34528216358603,2.0596044977530603,1.402809551343774,204.56529735405815,320.2233140330859,65.34594657956444,0.18070501336653205,10472.973164451896,11897.346772972018,45,0.13916367079961844
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,DDD,SYN-B,SYN-B,F1,18,88.86778564615862,27.576343581931106,32.88024776603364,28.411194298193877,MEDIUM,Pirelli,4.0,0,1,4,1,False,False,True,False,23.2948920598561,32.690103610204034,44.279219238701955,1007.6521630199294,False,2.5372769819121577,97.55433873363245,1.7795625777826678,1.3403328722148067,208.96166945101092,321.6847129414195,66.14494205630163,0.17384257369667377,10356.452092835194,11686.863034925515,48,0.13546155001786375
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,DDD,SYN-B,SYN-B,F1,19,89.20365959705954,27.641446304011787,33.001500948188145,28.56071234485961,MEDIUM,Pirelli,5.0,0,1,4,1,False,False,True,False,22.649147365573945,32.50030380777693,46.67575356403874,1007.6853614790814,False,2.620288142906112,129.7313994318414,1.7781236442526738,1.37855219117605,202.8544607157891,325.4268591929815,65.67645124816423,0.17736239412670926,10545.623398463971,11764.03505250377,49,0.11859408877747495
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,DDD,SYN-B,SYN-B,F1,20,89.03615358293959,27.642131236237145,33.00635433247831,28.387668014224133,MEDIUM,Pirelli,6.0,0,1,4,1,False,False,True,False,23.09425810923779,31.464397220262224,46.20505354711835,1012.3404200386788,False,2.2151988555903497,141.7878240218452,1.766198786935504,1.4900062851226519,207.871105735749,326.92482155256016,69.21567079032938,0.17067096707100327,10540.523395981892,11788.795690414912,47,0.13143563189934815
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,DDD,SYN-B,SYN-B,F1,21,89.43021487594034,27.748039828301067,33.101661988653184,28.580513058986085,MEDIUM,Pirelli,7.0,0,1,4,1,False,False,True,False,23.004480445960024,31.24622229205673,45.43433902466777,1009.5529826107403,False,2.6189024634815468,171.2095378143987,1.9007327967118315,1.4249835474229804,205.18743020943407,323.26354817822164,66.58449792607716,0.17965451094956267,10390.584864185485,11734.080278519365,47,0.12146447101644911
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,DDD,SYN-B,SYN-B,F1,22,89.36605456142338,27.712997183643544,33.09954674786755,28.55351062991229,MEDIUM,Pirelli,8.0,0,1,4,1,False,False,True,False,22.710948815168692,31.27526115418468,47.90729604627829,1010.0415837821529,False,2.210049202177203,201.97486174319852,1.7948558978756726,1.2287480352467919,206.87833940582328,323.38604922889124,69.15597964943393,0.1887997449840773,10396.354638066716,11833.334509232205,50,0.12373352878957476
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,DDD,SYN-B,SYN-B,F1,23,89.07348113913669,27.65085806816974,32.96720291588903,28.455420155077917,HARD,Pirelli,9.0,0,1,4,1,False,False,True,False,22.773815289563856,31.284426509559488,46.726698082966195,1010.1565190673795,False,2.5703327597872936,209.97395737314594,1.998394801814571,1.3598677182010008,206.35841100247444,326.2120618862168,65.4914040362949,0.1722245111466579,10386.060443621813,11706.864983953305,45,0.13453684944710104
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,DDD,SYN-B,SYN-B,F1,24,89.29573806179022,27.686830782597646,33.02220969347261,28.58669758571996,HARD,Pirelli,10.0,0,1,4,1,False,False,True,False,23.1905358320416,30.721378346469866,46.20216006681569,1012.3410554374859,False,2.274524640645887,230.0397539657239,1.9993600131804428,1.355842342664617,205.11698910353772,323.4665413792017,68.5588767508151,0.1836507494375367,10431.643346321032,11643.531073231972,48,0.07642462526969385
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,DDD,SYN-B,SYN-B,F1,25,89.3167539444152,27.701608635384268,33.0450070427487,28.57013826628223,HARD,Pirelli,11.0,0,1,4,1,False,False,True,False,22.326710301151515,28.38291342523375,45.991596053005075,1012.169381404575,False,2.583724482364258,253.0843052345141,2.037876566960243,1.2928945144976054,203.4940765160568,326.88679806079654,66.1020045779082,0.17221154445225798,10347.57559773958,11615.226521898661,51,0.07813073532112519
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,DDD,SYN-B,SYN-B,F1,26,89.33196144779362,27.70738566127569,33.05500051762348,28.56957526889444,HARD,Pirelli,12.0,0,1,4,1,False,False,True,False,23.09741360223005,29.40059246666843,44.61770678182457,1009.8409582205708,False,2.644652956901575,268.31958288517774,1.8821492284159331,1.3564216805269464,203.95311484969753,325.9793149141574,69.39391852188697,0.1958336434014622,10318.229322950532,11725.6295255677,48,0.11051742612816214
F1,2024,1,2024-03-15,Synthetic_GP_1,Synthetic_Ring,R,DDD,SYN-B,SYN-B,F1,27,89.23891740289787,27.642969625405744,33.033139074532755,28.562808702959373,HARD,Pirelli,13.0,0,1,4,1,False,False,True,False,22.383865420798013,28.59522257505046,45.39077573886058,1009.5186565833498,False,2.948595071735141,294.0971441743126,1.7485027147635344,1.4112821107809037,205.9120679946238,323.00951770271763,64.67378207358303,0.18027665714779276,10502.80401679223,11652.533238735263,48,0.08959511238764906
